"","lat","long"
"1981",45.703779,9.482249
"1982",45.749184,9.907258
"1983",45.496775,9.566255
"1984",45.815986,9.868556
"1985",45.966787,9.612147
"1986",45.633582,9.90286
"1987",45.552277,9.619855
"1988",45.91439,10.063558
"1989",45.802987,10.06706
"1990",45.62528,9.765557
"1991",45.812586,9.884756
"1992",45.712983,9.822157
"1993",45.698982,9.826357
"1994",45.783285,9.825455
"1995",45.867288,9.994658
"1996",45.667579,9.527651
"1997",45.650682,9.849458
"1998",45.74248,9.470248
"1999",45.589378,9.602554
"2000",45.554879,9.83096
"2001",45.887088,9.949656
"2002",45.974292,10.082757
"2003",45.582079,9.708756
"2004",45.817186,9.856155
"2005",45.622679,9.659755
"2006",45.830683,9.544848
"2007",45.538978,9.787859
"2008",45.661981,9.793957
"2009",45.804882,9.502148
"2010",45.829888,10.098161
"2011",45.500277,9.771259
"2012",45.660582,9.93106
"2013",45.68898,9.607052
"2014",45.990888,9.601746
"2015",45.649279,9.603953
"2016",45.880286,9.696751
"2017",45.792486,9.969058
"2018",45.707783,9.873158
"2019",45.555676,9.537853
"2020",45.495077,9.749059
"2021",45.637578,9.556352
"2022",45.892689,9.994057
"2023",45.800185,9.842755
"2024",45.469877,9.801961
"2025",45.758586,10.01856
"2026",46.04189,9.757449
"2027",45.690883,9.920059
"2028",45.497776,9.678557
"2029",45.854284,9.528447
"2030",45.991091,9.946154
"2031",45.807886,9.896456
"2032",45.658882,9.888859
"2033",45.755784,9.886657
"2034",45.793385,9.829755
"2035",45.849784,9.569548
"2036",45.594779,9.759257
"2037",45.674082,9.822957
"2038",45.700181,9.712754
"2039",45.862487,9.841554
"2040",45.656881,9.725655
"2041",45.96399,9.927054
"2042",45.727284,9.908358
"2043",45.637181,9.876759
"2044",45.978589,9.74735
"2045",45.476776,9.75866
"2046",45.66638,9.630053
"2047",45.800686,9.885456
"2048",45.942487,9.676749
"2049",45.625179,9.624154
"2050",45.835183,9.534048
"2051",45.811688,10.06896
"2052",45.565677,9.640155
"2053",45.716183,9.883158
"2054",45.650279,9.550152
"2055",45.71438,9.555051
"2056",45.573079,9.767058
"2057",46.012589,9.665547
"2058",45.470975,9.622457
"2059",45.951788,9.700749
"2060",45.763185,9.931658
"2061",45.672082,9.805657
"2062",45.531477,9.705857
"2063",45.59138,9.809259
"2064",45.476076,9.689258
"2065",45.7,9.6
"2066",45.746283,9.762855
"2067",45.972288,9.649048
"2068",45.889487,9.769252
"2069",45.915189,9.944856
"2070",45.871487,9.819354
"2071",45.891589,10.010757
"2072",45.676081,9.692654
"2073",45.989387,9.579246
"2074",45.629079,9.584653
"2075",45.616078,9.589053
"2076",45.534277,9.671157
"2077",45.730681,9.605851
"2078",45.752981,9.533649
"2079",45.58928,9.836459
"2080",45.874587,9.890855
"2081",45.738485,10.034061
"2082",45.695982,9.734955
"2083",45.799486,9.899257
"2084",45.809887,10.04306
"2085",45.896488,9.927255
"2086",45.946687,9.674049
"2087",45.991188,9.686948
"2088",45.979788,9.670548
"2089",45.586378,9.639955
"2090",45.865687,9.883255
"2091",45.732482,9.651752
"2092",45.69628,9.584852
"2093",45.73238,9.498649
"2094",45.569177,9.569354
"2095",45.745883,9.782255
"2096",45.680784,10.014361
"2097",45.870187,9.874655
"2098",45.69208,9.570351
"2099",45.479277,9.869562
"2100",45.723282,9.713354
"2101",45.788386,9.935058
"2102",45.776986,10.04356
"2103",45.856589,10.132161
"2104",45.524577,9.748358
"2105",45.955688,9.75235
"2106",45.768682,9.56065
"2107",45.830883,9.512247
"2108",45.892989,9.983457
"2109",45.873885,9.65345
"2110",45.688382,9.802257
"2111",45.838384,9.664551
"2112",45.984888,9.621147
"2113",45.808383,9.536248
"2114",45.673383,9.96246
"2115",45.710782,9.735055
"2116",46.008793,10.157759
"2117",45.781783,9.624051
"2118",45.782084,9.751154
"2119",45.683381,9.722855
"2120",45.871586,9.731252
"2121",45.783486,10.02766
"2122",45.879488,9.989557
"2123",45.736282,9.655052
"2124",45.70568,9.50345
"2125",45.814287,10.028459
"2126",45.767485,9.924158
"2127",45.582078,9.668856
"2128",45.65068,9.649254
"2129",45.773082,9.57745
"2130",45.657078,9.50225
"2131",45.893385,9.564847
"2132",45.709385,10.046262
"2133",45.628881,9.851659
"2134",45.685479,9.530951
"2135",45.714182,9.710154
"2136",45.697182,9.763256
"2137",45.446377,9.877063
"2138",45.696483,9.842557
"2139",45.523776,9.589455
"2140",45.67368,9.611953
"2141",45.783683,9.619351
"2142",45.600579,9.693756
"2143",46.034193,10.005855
"2144",45.718581,9.609052
"2145",45.97489,9.913554
"2146",46.02819,9.743749
"2147",45.949087,9.689349
"2148",45.827283,9.495347
"2149",45.977787,9.534945
"2150",45.889585,9.542747
"2151",45.601078,9.608054
"2152",45.604778,9.628954
"2153",45.810386,9.853255
"2154",45.684683,9.96146
"2155",45.726084,9.896158
"2156",45.716385,10.024761
"2157",45.71398,9.461649
"2158",45.749682,9.614451
"2159",45.724182,9.736154
"2160",45.904689,9.930855
"2161",45.667883,9.92976
"2162",45.998192,10.093757
"2163",45.687882,9.853358
"2164",45.64088,9.685655
"2165",45.791883,9.656151
"2166",45.832685,9.741653
"2167",45.826185,9.722152
"2168",45.851486,9.744052
"2169",45.668579,9.49565
"2170",45.678679,9.49075
"2171",45.307378,10.414677
"2172",45.617882,9.962661
"2173",45.649686,10.35267
"2174",45.266975,10.148172
"2175",45.76639,10.493771
"2176",45.89139,10.147761
"2177",45.849889,10.160962
"2178",45.454579,10.117168
"2179",45.429079,10.18437
"2180",45.825191,10.459469
"2181",45.405077,10.054367
"2182",45.681887,10.41217
"2183",45.327176,10.12837
"2184",45.510383,10.423274
"2185",45.50298,10.043665
"2186",46.1,10.3166667
"2187",45.930992,10.279663
"2188",45.935793,10.293363
"2189",45.672786,10.338869
"2190",45.346975,9.968467
"2191",45.480781,10.24107
"2192",45.945392,10.197861
"2193",45.535983,10.301871
"2194",45.793289,10.273865
"2195",45.591484,10.241268
"2196",45.454178,10.052666
"2197",45.990794,10.342563
"2198",45.957793,10.304763
"2199",45.524782,10.227269
"2200",45.642284,10.148465
"2201",45.609385,10.313169
"2202",45.457182,10.413574
"2203",45.533384,10.441674
"2204",45.348179,10.344975
"2205",46.030996,10.345862
"2206",45.75339,10.544472
"2207",45.47478,10.132268
"2208",45.635282,9.93236
"2209",45.36448,10.431277
"2210",45.560182,10.113966
"2211",45.501979,9.945963
"2212",45.507381,10.146668
"2213",45.469481,10.295672
"2214",45.694887,10.321168
"2215",45.511279,9.980864
"2216",45.593782,10.041864
"2217",46.076697,10.349562
"2218",45.581983,10.180167
"2219",46.002595,10.325762
"2220",46.002595,10.351963
"2221",46.0833333,10.3666667
"2222",45.535879,9.930362
"2223",45.308676,10.189372
"2224",46.024096,10.365663
"2225",45.942493,10.277462
"2226",45.564581,9.974263
"2227",45.581183,10.210168
"2228",45.80979,10.334266
"2229",45.581381,9.941362
"2230",45.471278,9.950064
"2231",45.605184,10.216967
"2232",45.629982,9.988462
"2233",46.1666667,10.2333333
"2234",45.443778,10.007366
"2235",45.893791,10.185661
"2236",45.420278,10.077468
"2237",45.467983,10.533977
"2238",46.178199,10.329159
"2239",45.6,9.9666667
"2240",45.925692,10.250862
"2241",45.231475,10.324177
"2242",45.48258,10.173469
"2243",45.255276,10.293475
"2244",45.624987,10.565275
"2245",45.694186,10.186965
"2246",45.68909,10.660876
"2247",45.589385,10.442573
"2248",45.401079,10.279272
"2249",45.86559,10.174862
"2250",45.291876,10.272374
"2251",45.583583,10.157166
"2252",45.7333333,10.4833333
"2253",46.2203,10.358759
"2254",45.771288,10.284566
"2255",45.656784,10.052763
"2256",45.308277,10.322275
"2257",45.739689,10.43907
"2258",45.372478,10.216572
"2259",45.807494,10.786676
"2260",45.719687,10.277667
"2261",45.484279,10.053266
"2262",NA,NA
"2263",45.437678,10.059667
"2264",45.983494,10.316163
"2265",45.985694,10.260961
"2266",45.65,10.25
"2267",45.477779,10.042166
"2268",45.781392,10.615973
"2269",45.449179,10.079567
"2270",45.950793,10.274062
"2271",46.124098,10.32066
"2272",45.55,10.55
"2273",45.355777,10.13517
"2274",45.704286,10.212465
"2275",45.754988,10.284666
"2276",45.736086,10.093762
"2277",42.208924,12.397271
"2278",45.273575,10.199273
"2279",45.526285,10.538076
"2280",46.2127,10.339759
"2281",45.716185,10.079862
"2282",45.634783,10.100264
"2283",45.415181,10.390675
"2284",45.44638,10.228771
"2285",45.713288,10.342668
"2286",45.562485,10.461874
"2287",45.587484,10.289969
"2288",45.975994,10.333263
"2289",45.545784,10.386772
"2290",45.532183,10.369172
"2291",45.645186,10.38357
"2292",45.386177,10.115469
"2293",45.627283,10.121365
"2294",46.016895,10.328362
"2295",45.403976,9.921564
"2296",45.420577,9.963265
"2297",45.553981,10.079665
"2298",45.9333333,10.2166667
"2299",45.509584,10.506376
"2300",45.587882,10.080065
"2301",46.0833333,10.2833333
"2302",45.552084,10.402272
"2303",45.603681,9.89716
"2304",45.656883,9.959561
"2305",46.030996,10.370963
"2306",45.598682,10.066664
"2307",45.303776,10.209073
"2308",45.370576,10.026767
"2309",45.742388,10.344168
"2310",45.753389,10.372468
"2311",45.776288,10.235965
"2312",45.843889,10.151061
"2313",45.810088,10.107261
"2314",45.661484,10.123964
"2315",NA,NA
"2316",45.431977,9.989265
"2317",45.46098,10.176769
"2318",46.258603,10.508662
"2319",45.274374,10.092471
"2320",45.56938,9.85346
"2321",45.406283,10.63298
"2322",45.265575,10.217574
"2323",45.668287,10.39677
"2324",45.929593,10.308663
"2325",45.551384,10.422073
"2326",45.635383,10.044663
"2327",45.688788,10.433971
"2328",45.566785,10.509775
"2329",45.310875,10.008568
"2330",45.278377,10.371977
"2331",45.514182,10.316671
"2332",45.464377,9.914463
"2333",45.599583,10.107165
"2334",45.611986,10.488573
"2335",45.527181,10.154067
"2336",45.565781,10.000063
"2337",45.488578,9.887062
"2338",45.658587,10.420571
"2339",45.703285,10.113563
"2340",NA,NA
"2341",45.589486,10.551675
"2342",45.307376,10.148671
"2343",45.492581,10.218469
"2344",45.661685,10.195966
"2345",46.080497,10.399663
"2346",46.055196,10.346862
"2347",45.242674,10.177973
"2348",45.570284,10.366071
"2349",45.468584,10.605179
"2350",45.527784,10.512675
"2351",46.165499,10.35286
"2352",45.690385,10.100963
"2353",45.746987,10.240565
"2354",NA,NA
"2355",45.740392,10.722476
"2356",45.512581,10.115467
"2357",45.634488,10.608376
"2358",45.51908,10.080466
"2359",45.771493,10.757776
"2360",45.477279,10.010665
"2361",45.712889,10.461371
"2362",45.515978,9.869661
"2363",NA,NA
"2364",45.760691,10.595473
"2365",45.328176,10.075869
"2366",45.327075,10.057169
"2367",45.708888,10.39987
"2368",46.238001,10.39706
"2369",45.6333333,10.1833333
"2370",45.355375,9.930966
"2371",45.600186,10.452773
"2372",46.248402,10.447161
"2373",45.318378,10.372376
"2374",45.640087,10.503473
"2375",45.763387,10.115862
"2376",45.919692,10.225262
"2377",45.850969,7.936912
"2378",45.106663,9.242955
"2379",45.292262,8.70664
"2380",45.187665,9.272754
"2381",45.096664,9.362458
"2382",45.120865,9.46866
"2383",44.827255,9.122557
"2384",45.076662,9.205155
"2385",45.308268,9.313453
"2386",45.039758,8.921549
"2387",45.086061,9.085152
"2388",45.274665,9.078048
"2389",45.158565,9.313756
"2390",45.257064,9.027347
"2391",45.240665,9.14055
"2392",44.966858,9.147955
"2393",44.930658,9.193257
"2394",45.235063,8.913345
"2395",45.266566,9.217951
"2396",45.064463,9.358758
"2397",44.738654,9.282362
"2398",45.127557,8.625641
"2399",45.078861,9.132653
"2400",45.065462,9.262256
"2401",44.983059,9.168756
"2402",45.095462,9.244455
"2403",45.178758,8.59484
"2404",44.938359,9.277659
"2405",45.050462,9.278757
"2406",45.165662,9.06155
"2407",45.094462,9.213455
"2408",45.04906,9.131954
"2409",45.007557,8.92675
"2410",45.312366,9.016846
"2411",45.361165,8.808641
"2412",45.026761,9.272457
"2413",45.010059,9.122354
"2414",45.06936,9.098452
"2415",45.234561,8.68714
"2416",45.25476,8.611838
"2417",45.140162,9.106851
"2418",44.850655,9.080356
"2419",45.260266,9.243152
"2420",45.244961,8.67244
"2421",45.198261,8.772343
"2422",45.2542,9.1329
"2423",45.061259,9.016151
"2424",45.148166,9.481559
"2425",45.032761,9.244856
"2426",45.310063,8.74474
"2427",44.963558,9.056153
"2428",45.332162,8.556336
"2429",45.196266,9.322455
"2430",45.061659,8.96835
"2431",45.042958,8.913049
"2432",45.157865,9.369357
"2433",45.01086,9.162455
"2434",45.132165,9.378857
"2435",45.192659,8.61104
"2436",45.212465,9.255653
"2437",45.155961,8.952748
"2438",45.115059,8.864347
"2439",45.177065,9.315955
"2440",44.922258,9.185157
"2441",45.046656,8.682044
"2442",45.097559,8.818846
"2443",45.028356,8.763346
"2444",NA,NA
"2445",45.197362,8.923746
"2446",45.180665,9.347456
"2447",45.206566,9.359656
"2448",45.284766,9.140749
"2449",44.897556,9.056755
"2450",44.96106,9.305959
"2451",45.327664,8.76414
"2452",45.178562,8.992748
"2453",45.1833333,9.3833333
"2454",45.311968,9.260052
"2455",45.214859,8.562838
"2456",45.235066,9.232052
"2457",45.162364,9.269955
"2458",44.99446,9.256557
"2459",45.121059,8.796245
"2460",45.04066,9.081353
"2461",45.223566,9.329355
"2462",45.253065,9.079349
"2463",41.317718,14.04502
"2464",45.097858,8.735944
"2465",44.796556,9.279461
"2466",45.059858,8.848447
"2467",45.09486,9.031251
"2468",45.123963,9.208954
"2469",45.171966,9.445558
"2470",44.977759,9.215457
"2471",NA,NA
"2472",44.97206,9.285358
"2473",45.031961,9.283657
"2474",44.906957,9.126356
"2475",45.111065,9.512761
"2476",NA,NA
"2477",45.01016,9.206156
"2478",45.247261,8.735541
"2479",45.285662,8.667939
"2480",45.21376,8.716642
"2481",45.00356,9.179355
"2482",45.15386,8.829845
"2483",45.301761,8.533436
"2484",45.07456,9.050651
"2485",45.282462,8.750841
"2486",45.184464,9.161452
"2487",45.02136,9.230356
"2488",45.11286,8.961449
"2489",45.049957,8.804146
"2490",45.109364,9.435759
"2491",45.069861,9.167254
"2492",45.038559,9.049952
"2493",44.852555,9.096856
"2494",45.097563,9.318857
"2495",45.113362,9.154653
"2496",45.037961,9.202255
"2497",44.949457,9.036153
"2498",44.925756,9.013053
"2499",45.290561,8.591137
"2500",45.04836,9.150154
"2501",44.97136,9.253158
"2502",44.927857,9.108955
"2503",45.288466,9.090248
"2504",44.839457,9.329762
"2505",45.228166,9.275453
"2506",45.25106,8.578938
"2507",45.006961,9.345859
"2508",44.929,9.2741
"2509",45.108963,9.282956
"2510",45.024862,9.346559
"2511",45.234765,9.178551
"2512",45.17486,8.790144
"2513",45.160963,9.135952
"2514",45.102259,8.906348
"2515",45.157565,9.399757
"2516",45.03396,9.183555
"2517",45.222365,9.226052
"2518",NA,NA
"2519",44.98916,9.296158
"2520",45.247061,8.644439
"2521",45.108564,9.361758
"2522",45.114658,8.664442
"2523",45.12586,8.909647
"2524",45.137459,8.732643
"2525",45.040358,8.94785
"2526",45.314367,9.20315
"2527",45.133162,9.086551
"2528",45.113564,9.348557
"2529",45.073062,9.300757
"2530",45.034656,8.742945
"2531",44.976958,9.083554
"2532",NA,NA
"2533",45.242767,9.317354
"2534",45.149665,9.334556
"2535",45.217464,9.076149
"2536",45.281967,9.296353
"2537",45.01996,9.173555
"2538",NA,NA
"2539",45.258464,9.042748
"2540",45.210362,8.869545
"2541",45.282965,9.035447
"2542",44.879057,9.167457
"2543",45.15066,8.859946
"2544",45.153058,8.668542
"2545",45.171964,9.234454
"2546",44.868657,9.234359
"2547",44.823455,9.195259
"2548",45.163359,8.737243
"2549",45.270665,9.099249
"2550",45.03976,9.113153
"2551",45.106862,9.175353
"2552",45.292267,9.236651
"2553",45.311664,8.861143
"2554",45.090658,8.787145
"2555",45.171662,9.042349
"2556",45.219467,9.364356
"2557",45.210766,9.308254
"2558",44.989258,9.001552
"2559",44.953059,9.296859
"2560",44.867457,9.26516
"2561",45.257866,9.201151
"2562",45.19726,8.668341
"2563",45.054262,9.325658
"2564",45.110464,9.396058
"2565",NA,NA
"2566",45.128361,9.02975
"2567",45.17037,9.890868
"2568",45.444374,9.557056
"2569",45.244572,9.879466
"2570",45.313974,9.919666
"2571",45.361172,9.612958
"2572",45.11367,10.077473
"2573",45.292274,9.987268
"2574",45.119572,10.277477
"2575",45.128574,10.441281
"2576",45.522195,11.707702
"2577",45.398474,9.669459
"2578",45.337572,9.64336
"2579",45.246571,9.838265
"2580",45.158573,10.229976
"2581",45.444075,9.643258
"2582",45.251873,9.961668
"2583",NA,NA
"2584",45.318071,9.617559
"2585",45.419175,9.782561
"2586",45.408174,9.628758
"2587",44.993871,10.418883
"2588",45.286373,9.899666
"2589",45.069472,10.406281
"2590",45.468276,9.716459
"2591",45.293872,9.761663
"2592",45.188771,9.99557
"2593",45.305374,9.941067
"2594",45.095271,10.221477
"2595",45.340472,9.616459
"2596",45.164573,10.194575
"2597",45.085071,10.275478
"2598",NA,NA
"2599",45.218473,10.101872
"2600",45.303271,9.65606
"2601",45.358773,9.66826
"2602",45.136171,10.027972
"2603",45.394673,9.638258
"2604",45.158269,9.856467
"2605",45.355774,9.834763
"2606",45.109972,10.247977
"2607",45.365272,9.541357
"2608",45.142174,10.350279
"2609",45.337373,9.777862
"2610",45.22207,9.769864
"2611",45.216274,10.220274
"2612",45.157672,10.115673
"2613",45.332574,9.877265
"2614",45.09027,10.051273
"2615",45.261871,9.728563
"2616",45.201873,10.150773
"2617",NA,NA
"2618",45.01307,10.346381
"2619",45.174274,10.311077
"2620",45.355973,9.750162
"2621",45.345673,9.723261
"2622",45.134771,10.114774
"2623",45.011071,10.379782
"2624",45.374572,9.571357
"2625",45.285171,9.707262
"2626",45.292271,9.683461
"2627",45.056071,10.256778
"2628",45.378874,9.742361
"2629",45.235873,10.02227
"2630",45.220775,10.252075
"2631",45.238872,9.930268
"2632",45.390073,9.569557
"2633",45.407073,9.553456
"2634",45.185872,10.105172
"2635",45.193873,10.186474
"2636",45.185474,10.248676
"2637",45.126573,10.368379
"2638",45.402174,9.694759
"2639",45.426174,9.610257
"2640",45.08957,10.123675
"2641",45.130272,10.186275
"2642",45.18907,9.789865
"2643",45.200272,10.050571
"2644",45.420474,9.618557
"2645",45.405674,9.72396
"2646",45.301872,9.728962
"2647",45.332472,9.692661
"2648",45.306072,9.703961
"2649",45.027972,10.469783
"2650",45.470174,9.511454
"2651",45.259374,10.076571
"2652",45.377374,9.781662
"2653",45.356674,9.779662
"2654",45.242371,9.806965
"2655",45.06377,10.182276
"2656",45.078872,10.37518
"2657",45.073272,10.316879
"2658",45.049771,10.305579
"2659",45.221074,10.159773
"2660",45.428875,9.701659
"2661",45.17647,9.914068
"2662",45.081572,10.35628
"2663",45.400076,9.869763
"2664",45.286473,9.856965
"2665",45.108571,10.157675
"2666",45.14917,9.926369
"2667",45.060073,10.514884
"2668",45.398872,9.492255
"2669",45.07327,10.087974
"2670",45.369274,9.827663
"2671",45.417473,9.594757
"2672",45.104373,10.430781
"2673",45.143573,10.286877
"2674",45.01897,10.29598
"2675",45.401573,9.624958
"2676",45.329973,9.814863
"2677",45.371972,9.587158
"2678",45.463375,9.603056
"2679",45.175073,10.164574
"2680",45.211875,10.301376
"2681",45.111973,10.332979
"2682",45.162475,10.43468
"2683",45.221076,10.413579
"2684",45.089677,10.875391
"2685",45.20258,10.92499
"2686",45.051275,10.749289
"2687",45.046579,11.2093
"2688",45.102474,10.483982
"2689",45.152674,10.380879
"2690",45.036579,11.2328
"2691",45.259577,10.404478
"2692",45.254777,10.474379
"2693",45.200675,10.369378
"2694",45.21208,10.89249
"2695",45.18798,10.974492
"2696",45.298578,10.475379
"2697",45.147276,10.648485
"2698",NA,NA
"2699",45.347081,10.597981
"2700",45.262278,10.569581
"2701",45.037873,10.543485
"2702",45.152777,10.714687
"2703",44.953372,10.637588
"2704",44.978978,11.353704
"2705",45.200277,10.579383
"2706",45.064174,10.578585
"2707",45.254879,10.672084
"2708",44.949773,10.820893
"2709",45.32068,10.580481
"2710",45.005578,11.1811
"2711",45.152078,10.773788
"2712",45.120575,10.532783
"2713",45.192876,10.486881
"2714",45.219279,10.756086
"2715",45.324279,10.513079
"2716",44.937174,10.913395
"2717",45.386683,10.691982
"2718",45.033075,10.76269
"2719",45.071179,11.137398
"2720",44.992674,10.859693
"2721",45.033878,11.107797
"2722",45.227777,10.534281
"2723",44.974876,11.118699
"2724",44.931371,10.601288
"2725",45.412083,10.685081
"2726",45.1833333,10.7666667
"2727",45.039077,11.045796
"2728",45.005576,10.982295
"2729",45.166376,10.512282
"2730",45.053478,11.131298
"2731",45.069973,10.433682
"2732",45.199577,10.624984
"2733",45.140579,10.939492
"2734",45.26808,10.768786
"2735",44.997871,10.488484
"2736",45.038176,10.931393
"2737",NA,NA
"2738",45.151978,10.87259
"2739",44.968476,11.083898
"2740",45.097474,10.518883
"2741",44.994976,11.072997
"2742",45.004479,11.294002
"2743",45.066378,11.081796
"2744",45.368581,10.566679
"2745",45.069878,11.018095
"2746",44.991873,10.74309
"2747",44.9333333,10.5333333
"2748",45.002377,11.114498
"2749",45.14718,11.031694
"2750",45.119477,10.790489
"2751",45.318681,10.658482
"2752",46.365813,11.355079
"2753",46.517616,11.231373
"2754",46.278511,11.366281
"2755",46.454715,11.261775
"2756",46.644419,11.223671
"2757",46.610124,11.893487
"2758",46.603321,11.521378
"2759",46.492716,11.333576
"2760",46.7166667,12.1166667
"2761",46.938129,11.44247
"2762",46.708925,11.65638
"2763",46.402314,11.319478
"2764",46.795829,11.936385
"2765",46.70002,11.169869
"2766",46.413213,11.241176
"2767",NA,NA
"2768",NA,NA
"2769",NA,NA
"2770",46.56662,11.56098
"2771",46.634618,11.146569
"2772",46.804629,11.841782
"2773",46.642522,11.571979
"2774",NA,NA
"2775",NA,NA
"2776",46.269409,11.221878
"2777",46.551623,11.870188
"2778",NA,NA
"2779",46.72493,12.221093
"2780",46.316911,11.272578
"2781",46.814429,11.883683
"2782",NA,NA
"2783",NA,NA
"2784",46.642823,11.678281
"2785",46.836931,11.949784
"2786",46.584817,11.203571
"2787",46.670214,10.554855
"2788",46.616915,10.856363
"2789",46.682819,11.122968
"2790",46.608721,11.565979
"2791",46.422814,11.334778
"2792",46.612418,11.15587
"2793",46.616614,10.700159
"2794",46.454313,11.061771
"2795",46.746227,11.760981
"2796",46.28791,11.210677
"2797",46.687914,10.546554
"2798",NA,NA
"2799",46.655419,11.142869
"2800",NA,NA
"2801",46.588018,11.254773
"2802",46.668119,11.161269
"2803",NA,NA
"2804",46.330512,11.300879
"2805",46.832124,11.166466
"2806",46.543316,11.209472
"2807",46.648717,11.005066
"2808",46.768826,11.665579
"2809",46.430016,11.537782
"2810",NA,NA
"2811",46.344812,11.295378
"2812",46.574321,11.667482
"2813",46.684219,11.073367
"2814",46.79343,11.983386
"2815",46.656718,11.041366
"2816",46.597121,11.530879
"2817",46.611418,11.193471
"2818",46.619013,10.591357
"2819",47.040737,12.105884
"2820",46.476613,11.022469
"2821",46.881827,11.37827
"2822",NA,NA
"2823",46.541519,11.457278
"2824",46.70372,11.181669
"2825",NA,NA
"2826",46.779527,11.690479
"2827",46.239209,11.212078
"2828",46.733031,12.278894
"2829",NA,NA
"2830",46.812824,11.245768
"2831",46.785929,11.909384
"2832",46.681526,11.898086
"2833",46.783923,11.227268
"2834",NA,NA
"2835",NA,NA
"2836",46.64352,11.355774
"2837",46.69012,11.186269
"2838",NA,NA
"2839",NA,NA
"2840",46.7,10.8833333
"2841",46.702431,12.349996
"2842",46.628415,10.771161
"2843",46.664514,10.584956
"2844",46.598012,10.545256
"2845",46.830529,11.77998
"2846",46.532416,11.245373
"2847",46.341512,11.242277
"2848",46.565417,11.169371
"2849",46.468317,11.527681
"2850",46.69102,11.154268
"2851",NA,NA
"2852",NA,NA
"2853",NA,NA
"2854",46.413614,11.304977
"2855",46.759829,12.030987
"2856",NA,NA
"2857",46.996235,11.979882
"2858",46.768331,12.179391
"2859",46.8163321436927,11.7221546173096
"2860",46.738225,11.638579
"2861",46.604718,11.226072
"2862",46.73813,12.171391
"2863",46.630822,11.537078
"2864",46.892527,11.430071
"2865",46.667523,11.595079
"2866",46.657626,11.923987
"2867",46.492614,11.131372
"2868",45.31515,7.305909
"2869",45.432959,7.950621
"2870",45.978101,11.09338
"2871",46.395412,11.146774
"2872",46.13599,9.473841
"2873",40.907912,14.386233
"2874",45.733793,10.937181
"2875",46.1322667089571,11.2472534179688
"2876",46.165508,11.299882
"2877",45.944396,10.63317
"2878",45.9426,11.110381
"2879",45.896395,10.715573
"2880",46.081508,11.556089
"2881",46.0356157510256,10.869255065918
"2882",46.0248,10.838374
"2883",46.119101,10.75887
"2884",46.032599,10.737871
"2885",46.000298,10.691971
"2886",45.806492,10.550271
"2887",46.051406,11.454387
"2888",46.001803,11.223183
"2889",46.007698,10.699271
"2890",45.819096,10.95508
"2891",46.411811,10.968169
"2892",46.430913,11.106572
"2893",45.642284,10.148465
"2894",NA,NA
"2895",NA,NA
"2896",46.046702,10.985077
"2897",46.004603,11.243683
"2898",46.366109,10.94167
"2899",45.995003,11.264684
"2900",45.008551,8.257535
"2901",46.476319,11.741986
"2902",46.257907,11.033174
"2903",46.155711,11.732492
"2904",46.47592,11.771487
"2905",46.26191,11.338581
"2906",46.291512,11.439782
"2907",46.168803,10.758869
"2908",46.070907,11.493788
"2909",45.914395,10.60277
"2910",46.455713,11.116772
"2911",NA,NA
"2912",46.063508,11.632391
"2913",40.218104,15.177059
"2914",46.291512,11.459383
"2915",46.408412,11.138073
"2916",46.185206,11.031475
"2917",45.9952,10.973577
"2918",46.36721,10.95817
"2919",46.173707,11.22078
"2920",NA,NA
"2921",45.911895,10.613371
"2922",45.8567,11.347688
"2923",46.057608,11.613291
"2924",46.398411,11.00327
"2925",46.0875193459735,11.1791038513184
"2926",46.36511,11.032972
"2927",46.418912,11.086872
"2928",46.321707,10.839568
"2929",45.905996,10.728973
"2930",45.889694,10.600271
"2931",46.35081,11.088773
"2932",46.345209,10.903469
"2933",46.286408,11.034573
"2934",46.301612,11.449082
"2935",46.404712,11.093072
"2936",45.947196,10.62107
"2937",46.0752,10.71807
"2938",46.275008,11.049074
"2939",46.326208,10.870769
"2940",45.040849,7.963128
"2941",46.072702,10.897374
"2942",45.969299,10.944477
"2943",45.961599,10.911476
"2944",46.152995,9.90605
"2945",46.174606,11.069076
"2946",46.181307,11.23728
"2947",46.003599,10.842974
"2948",46.176212,11.828794
"2949",46.111306,11.318483
"2950",46.299809,11.030273
"2951",45.9152,11.170683
"2952",46.438213,11.137473
"2953",46.116705,11.20548
"2954",46.089906,11.297183
"2955",46.003101,11.08738
"2956",46.155806,11.152778
"2957",43.549452,12.173546
"2958",46.230309,11.29778
"2959",46.016007,11.636892
"2960",46.220809,11.29428
"2961",46.149311,11.789193
"2962",45.887598,11.00918
"2963",46.057307,11.529389
"2964",45.970197,10.661171
"2965",46.025101,10.983077
"2966",45.9333333,11.25
"2967",46.139505,11.112878
"2968",46.012904,11.307185
"2969",46.160606,11.187679
"2970",46.168489,9.304136
"2971",46.0166667,10.8666667
"2972",46.144206,11.21958
"2973",45.922602,11.322887
"2974",46.351609,10.912869
"2975",46.436113,11.146273
"2976",46.140702,10.77317
"2977",46.457419,11.700185
"2978",45.059858,8.848447
"2979",46.154712,11.807993
"2980",46.213407,11.118677
"2981",46.209007,11.096776
"2982",46.377316,11.661086
"2983",45.871295,10.775275
"2984",46.142104,10.963774
"2985",46.334808,10.888769
"2986",46.0585,10.751271
"2987",45.850397,10.98068
"2988",45.872896,10.873377
"2989",46.314809,11.047473
